date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:50	391622/391622	---M--	200	added ('OK')	image/svg+xml	etag:%225f9c6-551e2fc86d9a0%22	http://demo.designshopify.com/html_modez/assets/fonts/fontawesome-webfont.svg?v=4.6.3	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/fonts/fontawesome-webfont5b62.svg	(from http://demo.designshopify.com/html_modez/assets/stylesheets/font-awesome.min.css)
15:32:51	240/240	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:22%20GMT	http://demo.designshopify.com/html_modez/assets/stylesheets/grabbing.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/stylesheets/grabbing.58.delayed	(from http://demo.designshopify.com/html_modez/assets/stylesheets/owl.carousel.css)
15:32:51	1362/1362	---M--	200	added ('OK')	image/png	etag:%22552-551e2fe9e9de0%22	http://demo.designshopify.com/html_modez/assets/images/fancybox_sprite.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/fancybox_sprite.png	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez-base.global.css)
15:32:52	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:02:38%20GMT	http://cdn.shopify.com/s/files/1/1786/6753/t/2/assets/fancybox_loading.gif?10928107934412339507	C:/My%20Web%20Sites/demo20/cdn.shopify.com/s/files/1/1786/6753/t/2/assets/fancybox_loading.5a04de.delayed	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez-base.global.css)
15:32:53	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:02:38%20GMT	http://cdn.shopify.com/s/files/1/1786/6753/t/2/assets/blank.gif?10928107934412339507	C:/My%20Web%20Sites/demo20/cdn.shopify.com/s/files/1/1786/6753/t/2/assets/blank04de.gif	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez-base.global.css)
15:32:53	245/245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:24%20GMT	http://demo.designshopify.com/html_modez/assets/images/fancybox_sprite@2x.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/fancybox_sprite@2x.5c.delayed	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez-base.global.css)
15:32:54	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:02:39%20GMT	http://cdn.shopify.com/s/files/1/1786/6753/t/2/assets/fancybox_loading@2x.gif?10928107934412339507	C:/My%20Web%20Sites/demo20/cdn.shopify.com/s/files/1/1786/6753/t/2/assets/fancybox_loading@2x04de.gif	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez-base.global.css)
15:32:55	566/566	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Jan%202019%2010:02:40%20GMT	http://cdn.shopify.com/s/files/1/1786/6753/t/2/assets/icon_cart.png?8500401259442509522	C:/My%20Web%20Sites/demo20/cdn.shopify.com/s/files/1/1786/6753/t/2/assets/icon_cart4e26.png	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez-base.styles.css)
15:32:56	243/243	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:27%20GMT	http://demo.designshopify.com/html_modez/assets/stylesheets/ajax-loader.gif	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/stylesheets/ajax-loader.5f.delayed	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez-base.styles.css)
15:32:56	1018/1018	---M--	200	added ('OK')	image/png	etag:%223fa-551e2fdcb2528%22	http://demo.designshopify.com/html_modez/assets/images/bg_none_check.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/bg_none_check.png	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez-base.styles.css)
15:32:57	90412/90412	---M--	200	added ('OK')	application/font-woff	etag:%221612c-551e2fc98fa40%22	http://demo.designshopify.com/html_modez/assets/fonts/fontawesome-webfont.woff?v=4.6.3	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/fonts/fontawesome-webfont5b62.woff	(from http://demo.designshopify.com/html_modez/assets/stylesheets/font-awesome.min.css)
15:32:59	454/454	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Jan%202019%2010:02:44%20GMT	http://cdn.shopify.com/s/files/1/1786/6753/t/2/assets/bg_check.png?8500401259442509522	C:/My%20Web%20Sites/demo20/cdn.shopify.com/s/files/1/1786/6753/t/2/assets/bg_check4e26.png	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez-base.styles.css)
15:33:00	6972/6972	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b3c-551e2fcbc83e8%22	http://demo.designshopify.com/html_modez/assets/fonts/modezicons.eot	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/fonts/modezicons.eot	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez.styles.css)
15:33:01	6764/6764	---M--	200	added ('OK')	application/font-sfnt	etag:%221a6c-551e2fcce0c30%22	http://demo.designshopify.com/html_modez/assets/fonts/modezicons.ttf	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/fonts/modezicons.ttf	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez.styles.css)
15:33:02	6840/6840	---M--	200	added ('OK')	application/font-woff	etag:%221ab8-551e2fcd13c98%22	http://demo.designshopify.com/html_modez/assets/fonts/modezicons.woff	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/fonts/modezicons.woff	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez.styles.css)
15:33:05	152796/152796	---M--	200	added ('OK')	application/font-sfnt	etag:%22254dc-551e2fc971db0%22	http://demo.designshopify.com/html_modez/assets/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/fonts/fontawesome-webfont5b62.ttf	(from http://demo.designshopify.com/html_modez/assets/stylesheets/font-awesome.min.css)
15:33:06	566/566	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jan%202019%2022:59:39%20GMT	http://cdn.shopify.com/s/files/1/1786/6753/t/2/assets/icon_cart.png?1643070213160155080	C:/My%20Web%20Sites/demo20/cdn.shopify.com/s/files/1/1786/6753/t/2/assets/icon_cart75fa.png	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez.styles.css)
15:33:07	232/232	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:38%20GMT	http://demo.designshopify.com/html_modez/assets/images/blank.gif	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/blank.67.delayed	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:08	240/240	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:39%20GMT	http://demo.designshopify.com/html_modez/assets/images/camera-loader.gif	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/camera-loader.gif	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:08	239/239	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:39%20GMT	http://demo.designshopify.com/html_modez/assets/images/camera_skins.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/camera_skins.69.delayed	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:09	371141/371141	---M--	200	added ('OK')	image/jpeg	etag:%225a9c5-551e2ffb6dff8%22	http://demo.designshopify.com/html_modez/assets/images/sp5_80x110.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/sp5_80x110.jpg	(from http://demo.designshopify.com/html_modez/index.html)
15:33:09	244/244	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:40%20GMT	http://demo.designshopify.com/html_modez/assets/images/patterns/overlay1.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/patterns/overlay1.png	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:09	20652/20652	---M--	200	added ('OK')	image/svg+xml	etag:%2250ac-551e2fcbf3f20%22	http://demo.designshopify.com/html_modez/assets/fonts/modezicons.svg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/fonts/modezicons.svg	(from http://demo.designshopify.com/html_modez/assets/stylesheets/cs-modez.styles.css)
15:33:09	244/244	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:40%20GMT	http://demo.designshopify.com/html_modez/assets/images/patterns/overlay2.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/patterns/overlay2.6b.delayed	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:10	244/244	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:41%20GMT	http://demo.designshopify.com/html_modez/assets/images/patterns/overlay3.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/patterns/overlay3.6c.delayed	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:10	244/244	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:41%20GMT	http://demo.designshopify.com/html_modez/assets/images/patterns/overlay4.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/patterns/overlay4.png	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:11	244/244	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:42%20GMT	http://demo.designshopify.com/html_modez/assets/images/patterns/overlay5.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/patterns/overlay5.png	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:12	244/244	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:43%20GMT	http://demo.designshopify.com/html_modez/assets/images/patterns/overlay6.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/patterns/overlay6.6f.delayed	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:12	244/244	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:43%20GMT	http://demo.designshopify.com/html_modez/assets/images/patterns/overlay7.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/patterns/overlay7.70.delayed	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:13	244/244	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:44%20GMT	http://demo.designshopify.com/html_modez/assets/images/patterns/overlay8.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/patterns/overlay8.png	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:13	244/244	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:44%20GMT	http://demo.designshopify.com/html_modez/assets/images/patterns/overlay9.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/patterns/overlay9.72.delayed	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:14	245/245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:06:45%20GMT	http://demo.designshopify.com/html_modez/assets/images/patterns/overlay10.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/patterns/overlay10.png	(from http://demo.designshopify.com/html_modez/assets/stylesheets/camera.css)
15:33:15	22839/22839	---M--	200	added ('OK')	application/javascript	etag:%225937-55284347634e0%22	http://demo.designshopify.com/html_modez/assets/javascripts/jquery.bxslider.min.js	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/javascripts/jquery.bxslider.min.js	(from http://demo.designshopify.com/html_modez/account-login.html)
15:33:15	8828/8828	---M--	200	added ('OK')	application/javascript	etag:%22227c-5528434496050%22	http://demo.designshopify.com/html_modez/assets/javascripts/modernizr.js	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/javascripts/modernizr.js	(from http://demo.designshopify.com/html_modez/account-login.html)
15:33:16	8530/8530	---M--	200	added ('OK')	application/javascript	etag:%222152-55284349401c8%22	http://demo.designshopify.com/html_modez/assets/javascripts/jquery.smooth-scroll.min.js	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/javascripts/jquery.smooth-scroll.min.js	(from http://demo.designshopify.com/html_modez/account-login.html)
15:33:17	16071/16071	---M--	200	added ('OK')	image/jpeg	etag:%223ec7-551e2fe386200%22	http://demo.designshopify.com/html_modez/assets/images/cart1_73x100.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/cart1_73x100.jpg	(from http://demo.designshopify.com/html_modez/cart.html)
15:33:18	15661/15661	---M--	200	added ('OK')	image/jpeg	etag:%223d2d-551e2fe427038%22	http://demo.designshopify.com/html_modez/assets/images/cart2_73x100.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/cart2_73x100.jpg	(from http://demo.designshopify.com/html_modez/cart.html)
15:33:19	15461/15461	---M--	200	added ('OK')	image/jpeg	etag:%223c65-551e2fe49d6c0%22	http://demo.designshopify.com/html_modez/assets/images/cart3_73x100.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/cart3_73x100.jpg	(from http://demo.designshopify.com/html_modez/cart.html)
15:33:19	13014/13014	---M--	200	added ('OK')	image/jpeg	etag:%2232d6-551e2fe5490d8%22	http://demo.designshopify.com/html_modez/assets/images/cart4_73x100.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/cart4_73x100.jpg	(from http://demo.designshopify.com/html_modez/cart.html)
15:33:20	952/952	---M--	200	added ('OK')	image/png	etag:%223b8-551e2feb0a710%22	http://demo.designshopify.com/html_modez/assets/images/green.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/green.png	(from http://demo.designshopify.com/html_modez/collection.html)
15:33:21	936/936	---M--	200	added ('OK')	image/png	etag:%223a8-551e2fdd16aa0%22	http://demo.designshopify.com/html_modez/assets/images/black.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/black.png	(from http://demo.designshopify.com/html_modez/collection.html)
15:33:21	948/948	---M--	200	added ('OK')	image/png	etag:%223b4-551e2ff43cb08%22	http://demo.designshopify.com/html_modez/assets/images/red.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/red.png	(from http://demo.designshopify.com/html_modez/collection.html)
15:33:22	950/950	---M--	200	added ('OK')	image/png	etag:%223b6-551e2fff469e0%22	http://demo.designshopify.com/html_modez/assets/images/white.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/white.png	(from http://demo.designshopify.com/html_modez/collection.html)
15:33:22	952/952	---M--	200	added ('OK')	image/png	etag:%223b8-551e2fea285e0%22	http://demo.designshopify.com/html_modez/assets/images/gray.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/gray.png	(from http://demo.designshopify.com/html_modez/collection.html)
15:33:23	948/948	---M--	200	added ('OK')	image/png	etag:%223b4-551e2fe03e098%22	http://demo.designshopify.com/html_modez/assets/images/blue.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/blue.png	(from http://demo.designshopify.com/html_modez/collection.html)
15:33:29	134479/134479	---M--	200	added ('OK')	image/jpeg	etag:%2220d4f-551e2fe5bc880%22	http://demo.designshopify.com/html_modez/assets/images/collection_870x590.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/collection_870x590.jpg	(from http://demo.designshopify.com/html_modez/collection.html)
15:33:39	90573/90573	---M--	200	added ('OK')	image/jpeg	etag:%22161cd-551e2ff1e12c8%22	http://demo.designshopify.com/html_modez/assets/images/listcol2_270x370.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/listcol2_270x370.jpg	(from http://demo.designshopify.com/html_modez/collection-listing.html)
15:33:41	9741/9741	---M-Z	200	added ('OK')	application/javascript	etag:W/%22260d-mF9icFLMR1Z+eB7IUJBlWaTQ4x8%22	https://cdn.jsdelivr.net/gmap3/7.1.0/gmap3.min.js	C:/My%20Web%20Sites/demo20/cdn.jsdelivr.net/gmap3/7.1.0/gmap3.min.js	(from http://demo.designshopify.com/html_modez/page-contact.html)
15:33:42	75742/75742	---M--	200	added ('OK')	image/jpeg	etag:%22127de-551e2ff303750%22	http://demo.designshopify.com/html_modez/assets/images/listcol4_270x370.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/listcol4_270x370.jpg	(from http://demo.designshopify.com/html_modez/collection-listing.html)
15:33:44	10169/10169	---M--	200	added ('OK')	image/jpeg	etag:%2227b9-551e2fd762758%22	http://demo.designshopify.com/html_modez/assets/images/about3_270x270.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/about3_270x270.jpg	(from http://demo.designshopify.com/html_modez/page-about.html)
15:33:47	156385/156385	---M--	200	added ('OK')	image/jpeg	etag:%22262e1-551e2ff0d6540%22	http://demo.designshopify.com/html_modez/assets/images/listcol1_270x370.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/listcol1_270x370.jpg	(from http://demo.designshopify.com/html_modez/collection-listing.html)
15:33:47	148993/148993	---M--	200	added ('OK')	image/jpeg	etag:%2224601-551e2ff1fef58%22	http://demo.designshopify.com/html_modez/assets/images/listcol3_270x370.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/listcol3_270x370.jpg	(from http://demo.designshopify.com/html_modez/collection-listing.html)
15:33:47	13840/13840	---M--	200	added ('OK')	image/jpeg	etag:%223610-551e2fd84d910%22	http://demo.designshopify.com/html_modez/assets/images/about4_270x270.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/about4_270x270.jpg	(from http://demo.designshopify.com/html_modez/page-about.html)
15:33:48	57295/57295	---M--	200	added ('OK')	image/jpeg	etag:%22dfcf-551e2fd6389b8%22	http://demo.designshopify.com/html_modez/assets/images/about1_570x500.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/about1_570x500.jpg	(from http://demo.designshopify.com/html_modez/page-about.html)
15:33:49	10808/10808	---M--	200	added ('OK')	image/jpeg	etag:%222a38-551e2fd888678%22	http://demo.designshopify.com/html_modez/assets/images/about5_270x270.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/about5_270x270.jpg	(from http://demo.designshopify.com/html_modez/page-about.html)
15:33:49	12958/12958	---M--	200	added ('OK')	image/jpeg	etag:%22329e-551e2fd963e30%22	http://demo.designshopify.com/html_modez/assets/images/about6_270x270.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/about6_270x270.jpg	(from http://demo.designshopify.com/html_modez/page-about.html)
15:33:54	30753/30753	---M--	200	added ('OK')	image/jpeg	etag:%227821-551e2fec58ea0%22	http://demo.designshopify.com/html_modez/assets/images/lb1_390x510.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/lb1_390x510.jpg	(from http://demo.designshopify.com/html_modez/page-lookbook.html)
15:33:56	33412/33412	---M--	200	added ('OK')	image/jpeg	etag:%228284-551e2fec34898%22	http://demo.designshopify.com/html_modez/assets/images/lb1_370x370.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/lb1_370x370.jpg	(from http://demo.designshopify.com/html_modez/page-lookbook.html)
15:33:56	60765/60765	---M--	200	added ('OK')	image/jpeg	etag:%22ed5d-551e2fed65b68%22	http://demo.designshopify.com/html_modez/assets/images/lb1_780x510.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/lb1_780x510.jpg	(from http://demo.designshopify.com/html_modez/page-lookbook.html)
15:33:56	10844/10844	---M--	200	added ('OK')	image/jpeg	etag:%222a5c-551e2fee88ba8%22	http://demo.designshopify.com/html_modez/assets/images/lb2_370x370.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/lb2_370x370.jpg	(from http://demo.designshopify.com/html_modez/page-lookbook.html)
15:33:57	45714/45714	---M--	200	added ('OK')	image/jpeg	etag:%22b292-551e2fed72a70%22	http://demo.designshopify.com/html_modez/assets/images/lb1_800x300.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/lb1_800x300.jpg	(from http://demo.designshopify.com/html_modez/page-lookbook.html)
15:33:58	21555/21555	---M--	200	added ('OK')	image/jpeg	etag:%225433-551e2fee8b2b8%22	http://demo.designshopify.com/html_modez/assets/images/lb3_370x370.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/lb3_370x370.jpg	(from http://demo.designshopify.com/html_modez/page-lookbook.html)
15:33:58	12000/12000	---M--	200	added ('OK')	image/jpeg	etag:%222ee0-551e2fefaa090%22	http://demo.designshopify.com/html_modez/assets/images/lb4_370x370.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/lb4_370x370.jpg	(from http://demo.designshopify.com/html_modez/page-lookbook.html)
15:33:59	12000/12000	---M--	200	added ('OK')	image/jpeg	etag:%222ee0-551e2ff0c3490%22	http://demo.designshopify.com/html_modez/assets/images/lb6_370x370.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/lb6_370x370.jpg	(from http://demo.designshopify.com/html_modez/page-lookbook.html)
15:33:59	21555/21555	---M--	200	added ('OK')	image/jpeg	etag:%225433-551e2fefa2f48%22	http://demo.designshopify.com/html_modez/assets/images/lb5_370x370.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/lb5_370x370.jpg	(from http://demo.designshopify.com/html_modez/page-lookbook.html)
15:34:12	68542/68542	---M--	200	added ('OK')	image/jpeg	etag:%2210bbe-551e2fddcebf0%22	http://demo.designshopify.com/html_modez/assets/images/blog1_280x240.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/blog1_280x240.jpg	(from http://demo.designshopify.com/html_modez/blog.html)
15:34:26	167338/167338	---M--	200	added ('OK')	image/jpeg	etag:%2228daa-551e2fde40458%22	http://demo.designshopify.com/html_modez/assets/images/blog1_420x300.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/blog1_420x300.jpg	(from http://demo.designshopify.com/html_modez/blog.html)
15:34:31	206218/206218	---M--	200	added ('OK')	image/jpeg	etag:%223258a-551e2fdef6a50%22	http://demo.designshopify.com/html_modez/assets/images/blog1_860x700.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/blog1_860x700.jpg	(from http://demo.designshopify.com/html_modez/blog.html)
15:34:39	156385/156385	---M--	200	added ('OK')	image/jpeg	etag:%22262e1-551e2fe678080%22	http://demo.designshopify.com/html_modez/assets/images/detail1_747x1024.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/detail1_747x1024.jpg	(from http://demo.designshopify.com/html_modez/product.html)
15:34:43	256962/256962	---M--	200	added ('OK')	image/jpeg	etag:%223ebc2-551e2fdf78870%22	http://demo.designshopify.com/html_modez/assets/images/blog2_420x300.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/blog2_420x300.jpg	(from http://demo.designshopify.com/html_modez/blog.html)
15:34:43	90573/90573	---M--	200	added ('OK')	image/jpeg	etag:%22161cd-551e2fe6d9718%22	http://demo.designshopify.com/html_modez/assets/images/detail2_747x1024.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/detail2_747x1024.jpg	(from http://demo.designshopify.com/html_modez/product.html)
15:34:44	234/234	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Jan%202019%2010:08:15%20GMT	http://demo.designshopify.com/html_modez/product_files/soldout.png	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/product_files/soldout.9e.delayed	(from http://demo.designshopify.com/html_modez/product.html)
15:34:50	75742/75742	---M--	200	added ('OK')	image/jpeg	etag:%22127de-551e2fe7f4e40%22	http://demo.designshopify.com/html_modez/assets/images/detail4_747x1024.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/detail4_747x1024.jpg	(from http://demo.designshopify.com/html_modez/product.html)
15:34:52	148993/148993	---M--	200	added ('OK')	image/jpeg	etag:%2224601-551e2fe7a06b0%22	http://demo.designshopify.com/html_modez/assets/images/detail3_747x1024.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/detail3_747x1024.jpg	(from http://demo.designshopify.com/html_modez/product.html)
15:34:54	126775/126775	---M--	200	added ('OK')	image/jpeg	etag:%221ef37-551e2fe8c9898%22	http://demo.designshopify.com/html_modez/assets/images/detail5_747x1024.jpg	C:/My%20Web%20Sites/demo20/demo.designshopify.com/html_modez/assets/images/detail5_747x1024.jpg	(from http://demo.designshopify.com/html_modez/product.html)
